"","Antecedent","Consequence","Support","Confidence","Fitness","LHS_len"
"966","Whole.weight (0.602379340166142,1.07595225289999)","Sex (M), Diameter (0.164140744432498,0.65)",0.1393344506,0.4288872513,0.5682217019,2
"967","Diameter (0.171546066957196,0.584715370017569)","Sex (M), Shucked.weight (0.255623764573267,1.28771709035237)",0.2798659325,0.2880019709,0.5678679034,2
"968","Whole.weight (1.42217875001935,2.50543519711701)","Sex (M), Diameter (0.0836702359225808,0.65)",0.0574575054,0.498960499,0.5564180044,2
"969","Length (0.620111026720939,0.671895153932523), Diameter (0.213826478938793,0.65)","Sex (M), Shucked.weight (0.128136785168073,0.798512517343289)",0.0699066316,0.4755700326,0.5454766642,4
"970","Height (0.193267169854997,0.323571693416681)","Sex (M), Diameter (0.055,0.65)",0.0349533158,0.4899328859,0.5248862017,2
"971","Shell.weight (0.778679577977315,0.807130737528739)","Shucked.weight (0.065966872790621,1.1484363482064), Viscera.weight (0.031842409255151,0.65642173607925), Length (0.364540875683656,0.715626084087003)",0.0002394063,0.5,0.5002394063,2
"973","Viscera.weight (0.406107750815011,0.529195596551265), Whole.weight (1.45731784533561,2.37868530438782)","Sex (F), Diameter (0.134315963813055,0.65)",0.013167345,0.4824561404,0.4956234854,4
"974","Diameter (0.197372153746758,0.400602118493254)","Length (0.1742678249785,0.407113824173971)",0.1405314819,0.3534015653,0.4939330472,2
"975","Diameter (0.127734033462722,0.577287802691811), Whole.weight (1.30097028485624,1.35725916836634)","Sex (M), Shucked.weight (0.001,1.488)",0.0112520948,0.47,0.4812520948,4
"976","Whole.weight (0.623385740162305,0.914585872423966), Diameter (0.277220526839204,0.594816352265615)","Sex (M), Shucked.weight (0.236141821762624,1.38560833893419)",0.0787646636,0.3856975381,0.4644622017,4
"977","Length (0.457288530756686,0.619354731100692), Diameter (0.243466304011175,0.508813951839652)","Sex (F), Shucked.weight (0.212147724789479,1.16623831305116)",0.152022983,0.3103616813,0.4623846643,4
"978","Whole.weight (0.594340519673794,1.24864029261023), Length (0.407396716410351,0.794624392494362)","Sex (F), Diameter (0.055,0.483794189288782)",0.1359827627,0.3068611561,0.4428439188,4
"979","Length (0.371,0.815), Sex (M)","Diameter (0.055,0.65), Whole.weight (0.808926577747919,1.14339508046699)",0.1122815418,0.3275139665,0.4397955083,3
"980","Length (0.113606630961248,0.671893824616178), Diameter (0.316431544472501,0.438859494286347)","Sex (M), Shucked.weight (0.001,1.488)",0.115154417,0.314379085,0.429533502,4
"981","Sex (F), Shell.weight (0.621446823191229,1.005), Viscera.weight (0.0645168027032947,0.439275995988955)","Diameter (0.347196770799507,0.552166365450622), Length (0.075,0.708664233763646)",0.0011970314,0.4166666667,0.4178636981,5
"983","Diameter (0.0622495868032226,0.65), Shucked.weight (0.001,1.488)","Sex (F), Whole.weight (0.857911451455358,2.64611831418236)",0.2061288006,0.2061781609,0.4123069615,4
"984","Diameter (0.397036293998358,0.600171988933294), Length (0.535238928231806,0.815)","Shell.weight (0.386422595271449,0.642463033536008)",0.1343069188,0.264,0.3983069188,4
"985","Sex (F), Shucked.weight (0.40754575677135,1.488)","Diameter (0.0685355284233554,0.482243426901203)",0.058893943,0.3360655738,0.3949595168,3
"987","Whole.weight (0.266733679312549,0.936649226325755)","Shucked.weight (0.320531486713168,1.488), Diameter (0.116134694577566,0.461671607875073)",0.1175484798,0.2530927835,0.3706412633,2
"988","Whole.weight (0.002,0.684054567325772)","Shucked.weight (0.225925802272607,1.488), Diameter (0.055,0.545975318006424)",0.1074934163,0.2532430908,0.3607365071,2
"989","Shucked.weight (0.001,1.31326463859436)","Sex (I), Diameter (0.055,0.348477855447343)",0.1797941106,0.1799233349,0.3597174455,2
"990","Whole.weight (0.450193507104616,1.82938738822732)","Sex (M), Diameter (0.055,0.459769035415407)",0.1446013886,0.2031617894,0.347763178,2
"991","Diameter (0.243466304011175,0.617284275089002), Length (0.628082741344629,0.676736059776764), Sex (M)","Shucked.weight (0.44969122233596,0.564478284585207)",0.0193919081,0.3045112782,0.3239031863,5
"992","Length (0.647381482273188,0.815), Diameter (0.276504532309888,0.65)","Sex (M), Shucked.weight (0.280911043912033,0.733604061103496)",0.0373473785,0.2780748663,0.3154222448,4
"993","Diameter (0.055,0.65), Shucked.weight (0.191346502689121,1.35179468029333)","Sex (I), Length (0.075,0.566250624805175)",0.1132391669,0.153024911,0.2662640779,4
"994","Shucked.weight (0.340655235076996,0.680737909918258)","Whole.weight (1.36083195587598,2.07701211462697)",0.0648790998,0.1561959654,0.2210750652,2
"995","Whole.weight (0.429725448898713,0.529756221690377), Length (0.370365761715192,0.678020563308214)","Sex (F), Diameter (0.055,0.379793591350333)",0.0153220014,0.2031746032,0.2184966046,4
"996","Diameter (0.390150841398384,0.65), Rings (19), Viscera.weight (0.175232627987725,0.76)","Length (0.219540562036907,0.555877601823773)",0.0007182188,0.1363636364,0.1370818552,5
"999","Sex (F), Shucked.weight (0.125133454731297,1.42816361115041)","Diameter (0.055,0.352860745886932)",0.0198707206,0.0654058314,0.085276552,3
"1001","Length (0.306744222245168,0.575373307552572)","Whole.weight (0.247429457399861,2.8255), Sex (F), Shucked.weight (0.418394029016062,0.580071745226623)",0.0165190328,0.0294117647,0.0459307975,2
"1002","Shell.weight (0.215059485902468,1.005)","Viscera.weight (5e-04,0.622354009119429), Length (0.235219637656045,0.505809715379314)",0.015800814,0.0293724967,0.0451733107,2
"1003","Diameter (0.055,0.484061426158291), Shucked.weight (0.499551218636076,1.488)","Shell.weight (0.409926254609013,0.889694693125836)",0.0019152502,0.0358744395,0.0377896897,4
"1005","Shell.weight (0.0015,0.920539096832818)","Viscera.weight (0.452725091593051,0.511483266159897)",0.0093368446,0.0093390805,0.0186759251,2
"1006","Viscera.weight (0.0685426838872708,0.76)","Shucked.weight (1.0484375633379,1.488)",0.0076610007,0.0093348891,0.0169958898,2
"1008","Sex (I), Diameter (0.343693696946265,0.65)","Whole.weight (1.37932524775237,2.55963329407318)",0.0014364376,0.0096618357,0.0110982733,3
"1009","Shell.weight (0.112351921777165,1.005)","Diameter (0.233824039355619,0.65), Sex (F), Viscera.weight (5e-04,0.76), Length (0.075,0.432634408070696)",0.0047881254,0.0060496068,0.0108377322,2
"1010","Diameter (0.389475116066361,0.65), Sex (I)","Shucked.weight (0.655660602583286,1.488)",0.0007182188,0.0084269663,0.0091451851,3
"1011","Whole.weight (0.178820090020668,1.73502742081871)","Diameter (0.14915468258208,0.552136545851699), Shell.weight (0.586763097726448,1.005)",0.0019152502,0.0021875855,0.0041028357,2
"1012","Whole.weight (0.002,2.02935888808709)","Shell.weight (0.567083701217643,1.005), Diameter (0.055,0.509562479189915)",0.0014364376,0.0014605648,0.0028970024,2
"1013","Shell.weight (0.335345915370074,0.849963295341133)","Rings (24), Sex (F)",0.0002394063,0.0010416667,0.001281073,2
"1018","Viscera.weight (0.169342114794892,0.470070128741811)","Sex (M), Length (0.607466343838023,0.688944775224783), Diameter (0.0939287592180031,0.398226675531629)",0.0002394063,0.0004863813,0.0007257876,2
"1019","Shucked.weight (0.340655235076996,1.488)","Height (0.336419807212269,0.720943815471212), Whole.weight (0.328021563636438,2.8255)",0.0002394063,0.000484731,0.0007241373,2
"1020","Shucked.weight (0.1929360558138,0.914031447418998)","Length (0.162313277339833,0.192028425164966)",0.0002394063,0.0003321156,0.0005715219,2
"1021","Shell.weight (0.0015,0.600782878306587)","Whole.weight (1.3756688148767,2.79370497643851), Height (0.405317936398585,0.563967124990924), Viscera.weight (0.470070128741811,0.655002115192274)",0.0002394063,0.0002423068,0.0004817131,2
"1022","Diameter (0.055,0.65)","Whole.weight (0.002,2.8255)",1,1,2,2
"1023","Height (0,0.518681316074505)","Shell.weight (0.0015,0.65887450613603), Viscera.weight (5e-04,0.412194335859355)",0.9688771846,0.9691091954,1.93798638,2
"1024","Shell.weight (0.0015,1.005)","Viscera.weight (0.0050508944720944,0.76), Diameter (0.213472211308784,0.65), Whole.weight (0.002,2.8255)",0.9554704333,0.9554704333,1.9109408666,2
"1025","Whole.weight (0.0911419473759982,2.44844585223884)","Height (0.0685593988007098,0.213234727227507)",0.9375149629,0.9693069307,1.9068218936,2
"1026","Shucked.weight (0.001,1.488)","Diameter (0.241771318363327,0.626304292189892)",0.9284175245,0.9284175245,1.856835049,2
"1027","Diameter (0.32789842143677,0.65)","Whole.weight (0.002,2.8255)",0.7933923869,1,1.7933923869,2
"1028","Shucked.weight (0.169053309375407,1.488)","Diameter (0.307297506976876,0.65), Whole.weight (0.136786214556455,2.8255)",0.7716064161,0.9944461586,1.7660525747,2
"1029","Diameter (0.343425435123035,0.65)","Whole.weight (0.002,2.8255)",0.762748384,1,1.762748384,2
"1030","Viscera.weight (0.0890338150030164,0.76)","Diameter (0.255758454101982,0.626304292189892)",0.7598755087,0.9981132075,1.7579887162,2
"1031","Diameter (0.359793673665401,0.65)","Whole.weight (0.331354542715183,2.8255)",0.7153459421,0.9993311037,1.7146770458,2
"1032","Shell.weight (0.0015,0.854912622605344)","Whole.weight (0.002,2.17593552230192), Diameter (0.246366901564495,0.590225692171116), Viscera.weight (0.0544406991645325,0.76)",0.8563562365,0.8571770908,1.7135333273,2
"1033","Viscera.weight (0.106396897021576,0.76)","Viscera.weight (0.106396897021576,0.76), Diameter (0.210847886638391,0.612086867503827)",0.7060090974,0.997631935,1.7036410324,2
"1034","Shucked.weight (0.001,1.44072556494226), Shell.weight (0.0015,0.589124883862518), Length (0.486669849995591,0.815)","Viscera.weight (0.023595091012249,0.76)",0.6451999042,1,1.6451999042,6
"1035","Shucked.weight (0.261996082533439,1.10630347128211)","Whole.weight (0.105122054058486,2.8255)",0.61335887,1,1.61335887,2
"1036","Viscera.weight (0.137291899819274,0.76)","Diameter (0.290505432844269,0.65)",0.6109648073,1,1.6109648073,2
"1037","Height (0,0.565250268213509)","Viscera.weight (5e-04,0.274842374743166)",0.8044050754,0.8045977011,1.6090027765,2
"1038","Diameter (0.267193539946512,0.65)","Whole.weight (0.439754390796768,2.73408204944929)",0.7519751017,0.8373766995,1.5893518012,2
"1039","Shucked.weight (0.001,1.488)","Viscera.weight (0.0796479888649406,0.76), Diameter (0.055,0.590439707492561)",0.786449605,0.786449605,1.57289921,2
"1040","Viscera.weight (0.132413314774901,0.76)","Diameter (0.055,0.550732845820936)",0.5887000239,0.9396255254,1.5283255493,2
"1041","Viscera.weight (0.166997298001132,0.76)","Diameter (0.148262240153532,0.65)",0.5113717979,1,1.5113717979,2
"1042","Shucked.weight (0.001,1.488), Diameter (0.351195073713913,0.484554743034892)","Whole.weight (0.372501604899646,2.8255)",0.4869523582,0.9970588235,1.4840111817,4
"1043","Shucked.weight (0.001,1.488)","Diameter (0.353850829600687,0.590225692171116), Whole.weight (0.002,2.8255)",0.7273162557,0.7273162557,1.4546325114,2
"1044","Shell.weight (0.0248186459496429,0.853574665975942)","Diameter (0.355441258002649,0.65), Whole.weight (0.120269342947828,2.8255)",0.7148671295,0.7338412386,1.4487083681,2
"1045","Length (0.563981836300715,0.815), Shucked.weight (0.001,1.488)","Viscera.weight (0.103630428789155,0.76), Diameter (0.212090573465187,0.65), Whole.weight (0.002,2.77064922966957)",0.4381134786,0.9983633388,1.4364768174,4
"1046","Length (0.210207128693136,0.695609811985595), Shucked.weight (0.351480123664734,1.03088423648307)","Whole.weight (0.150927867124881,2.8255)",0.4302130716,0.9988882713,1.4291013429,4
"1047","Shell.weight (0.0015,0.453679745603094), Length (0.482179172626157,0.815), Viscera.weight (0.161132853050944,0.76), Diameter (0.055,0.527593541922136)","Whole.weight (0.56188909912957,2.09927750219243)",0.4275796026,0.9994404029,1.4270200055,8
"1048","Height (0,0.505613427845711)","Viscera.weight (0.0479414090636915,0.274937369045996)",0.6911659085,0.691497006,1.3826629145,2
"1049","Diameter (0.293532079988734,0.550732845820936)","Whole.weight (0.581183625002683,2.8255)",0.6092889634,0.7450234192,1.3543123826,2
"1050","Viscera.weight (0.214488454666466,0.76)","Diameter (0.055,0.590225692171116)",0.3559971271,0.9847682119,1.340765339,2
"1053","Sex (I), Height (0,0.186708723471923)","Viscera.weight (5e-04,0.403235447543045)",0.3196073737,1,1.3196073737,3
"1056","Sex (F), Shucked.weight (0.0518013041798324,1.09904438774388)","Whole.weight (0.002,2.8255)",0.3109887479,1,1.3109887479,3
"1057","Viscera.weight (0.231446800618857,0.76)","Diameter (0.055,0.65)",0.3081158726,1,1.3081158726,2
"1059","Whole.weight (0.342070344668771,2.55150239762918)","Diameter (0.399787120941894,0.576106608711636)",0.5851089299,0.7190350103,1.3041439402,2
"1060","Sex (F), Shucked.weight (0.152605152553722,1.09904438774388)","Whole.weight (0.210506105000966,2.8255)",0.2956667465,1,1.2956667465,3
"1061","Shell.weight (0.0515802957807113,0.453679745603094), Sex (F)","Viscera.weight (5e-04,0.680718122698127)",0.2769930572,1,1.2769930572,3
"1062","Viscera.weight (0.2449699136115,0.76), Diameter (0.144443993048151,0.65)","Whole.weight (0.002,2.8255)",0.269810869,1,1.269810869,4
"1063","Shucked.weight (0.491968383099955,1.21644513108117)","Diameter (0.379638635705187,0.65), Whole.weight (0.377234741628037,2.8255)",0.2638257122,0.9972850679,1.2611107801,2
"1064","Sex (I), Shell.weight (0.0356700160898183,0.627871568855477)","Shucked.weight (0.0603058250500848,0.778490022953489)",0.269810869,0.9624252775,1.2322361465,3
"1065","Whole.weight (0.91779896102687,2.82132578158179)","Shell.weight (0.0015,0.475605674976967), Viscera.weight (0.134918504687427,0.76)",0.3569547522,0.8683750728,1.225329825,2
"1066","Viscera.weight (0.26181626101937,0.76), Diameter (0.0812995818121809,0.65)","Whole.weight (0.329432962102407,2.68175866964288)",0.2257601149,0.9978835979,1.2236437128,4
"1068","Shucked.weight (0.326470279615563,1.26975741269825), Shell.weight (0.0039724344422264,0.568169016624008)","Length (0.386273266069414,0.659256173634269), Viscera.weight (0.134760180849377,0.76)",0.4012449126,0.8057692308,1.2070141434,4
"1069","Diameter (0.494933756105141,0.65)","Whole.weight (0.183292991399177,2.8255)",0.205649988,1,1.205649988,2
"1070","Viscera.weight (0.214499736776272,0.76), Shell.weight (0.263470070830032,0.385124037877875), Diameter (0.241200527767355,0.65)","Whole.weight (0.34951017500161,2.8255)",0.194158487,1,1.194158487,6
"1071","Viscera.weight (0.29656359455803,0.76)","Length (0.532462921429195,0.815), Whole.weight (0.520626119530641,2.73408204944929)",0.1529806081,0.9968798752,1.1498604833,2
"1072","Viscera.weight (0.298854816303985,0.76)","Diameter (0.055,0.65)",0.1481924826,1,1.1481924826,2
"1073","Shucked.weight (0.169006413956483,1.27779264359097), Shell.weight (0.0015,0.385124037877875), Length (0.610924325670921,0.758640123741596)","Viscera.weight (0.07937967725484,0.76)",0.1249700742,1,1.1249700742,6
"1074","Sex (M), Length (0.521921594240087,0.605675206274307)","Whole.weight (0.412226271449056,2.8255)",0.1247306679,1,1.1247306679,3
"1075","Shucked.weight (0.001,1.488), Shell.weight (0.0015,0.278946547089529), Length (0.537712040825809,0.815)","Viscera.weight (0.132414453987767,0.76)",0.1486712952,0.9703125,1.1189837952,6
"1076","Shucked.weight (0.001,1.488), Shell.weight (0.00298346066533584,0.453679745603094), Length (0.63070248577262,0.815)","Viscera.weight (0.0717867800231555,0.76)",0.116830261,1,1.116830261,6
"1079","Shucked.weight (0.37932504335548,1.488), Sex (M)","Viscera.weight (0.181139210749454,0.454298854934206)",0.1900885803,0.8971751412,1.0872637215,3
"1080","Shucked.weight (0.001,1.488)","Diameter (0.408502832893244,0.65), Whole.weight (0.002,2.04420168059225)",0.5381853005,0.5381853005,1.076370601,2
"1081","Viscera.weight (0.352666046274897,0.76)","Whole.weight (0.412226271449056,2.8255)",0.0730189131,1,1.0730189131,2
"1082","Shucked.weight (0.588398246869846,1.10630347128211), Sex (M), Whole.weight (0.25048281398131,2.8255)","Height (0.0505457044146626,0.408979474394799), Diameter (0.41579651798643,0.65)",0.0744553507,0.9967948718,1.0712502225,5
"1083","Shucked.weight (0.5884263841212,1.10630347128211), Diameter (0.477890498667643,0.526850004645717)","Whole.weight (0.122848437714217,2.8255)",0.0711036629,1,1.0711036629,4
"1084","Shucked.weight (0.68923023249509,1.10630347128211)","Whole.weight (0.331354542715183,2.8255)",0.0696672253,1,1.0696672253,2
"1085","Sex (I), Height (0,0.810247801165638), Shell.weight (0.0834723662298175,0.118845929593561)","Viscera.weight (5e-04,0.412194335859355)",0.0543452238,1,1.0543452238,5
"1086","Whole.weight (1.29372812058904,1.48759389499903)","Shucked.weight (0.392342186142317,0.782698264430796)",0.0703854441,0.983277592,1.0536630361,2
"1087","Sex (I), Height (0.129503107848355,0.56725323000136)","Viscera.weight (5e-04,0.289717364856574)",0.085228633,0.9673913043,1.0526199373,3
"1088","Viscera.weight (0.3043,0.542074501885522), Sex (M), Diameter (0.341430732883231,0.65)","Whole.weight (0.002,2.37077364374729)",0.0622456308,0.9811320755,1.0433777063,5
"1089","Shucked.weight (0.017706951814448,1.488), Viscera.weight (0.298854816303985,0.557316797083655)","Diameter (0.484340875814706,0.60073458831391)",0.1316734498,0.8972267537,1.0289002035,4
