"rule_id","support","confidence","lift","rhs","antecedent_length","lhs_1","lhs_2","lhs_3","lhs_4","lhs_5","lhs_6","lhs_7","lhs_8"
4543,0.000239406272444338,0.5,20.2766990291262,"Rings=15",5,"Diameter=[0.429,0.494)","Height=[0.0963,0.131)","Sex=M","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA,NA
4544,0.000239406272444338,0.5,20.2766990291262,"Rings=15",5,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)",NA,NA,NA
4545,0.000239406272444338,0.5,20.2766990291262,"Rings=15",5,"Diameter=[0.365,0.429)","Length=[0.53,0.602)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)",NA,NA,NA
4546,0.000239406272444338,0.5,20.2766990291262,"Rings=15",5,"Length=[0.602,0.67)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[0.683,1)",NA,NA,NA
4547,0.000239406272444338,0.5,20.2766990291262,"Rings=15",5,"Diameter=[0.365,0.429)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.0855,0.16)",NA,NA,NA
4548,0.000239406272444338,0.5,20.2766990291262,"Rings=15",5,"Diameter=[0.365,0.429)","Length=[0.53,0.602)","Sex=F","ShellWeight=[0.289,0.388)","VisceraWeight=[0.0855,0.16)",NA,NA,NA
4549,0.000239406272444338,0.5,20.2766990291262,"Rings=15",5,"Diameter=[0.494,0.65]","Height=[0.131,0.155)","Sex=F","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA,NA
4550,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Height=[0.2,1.13]","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)",NA,NA
4551,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Height=[0.155,0.174)","Length=[0.67,0.815]","Sex=F","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA
4552,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Height=[0.155,0.174)","Length=[0.67,0.815]","Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.234,0.315)",NA,NA
4553,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","Sex=M","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.234,0.315)",NA,NA
4554,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","Length=[0.602,0.67)","ShellWeight=[0.388,0.534)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4555,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Height=[0.174,0.2)","Length=[0.53,0.602)","Sex=F","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)",NA,NA
4556,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Diameter=[0.494,0.65]","Length=[0.602,0.67)","Sex=I","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)",NA,NA
4557,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Diameter=[0.429,0.494)","Height=[0.131,0.155)","Length=[0.602,0.67)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA
4558,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Length=[0.53,0.602)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4559,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Height=[0.131,0.155)","Length=[0.602,0.67)","Sex=F","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4560,0.000239406272444338,0.5,20.2766990291262,"Rings=15",6,"Height=[0.131,0.155)","Length=[0.441,0.53)","Sex=I","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.28,0.419)","WholeWeight=[0.359,0.683)",NA,NA
4561,0.000239406272444338,0.5,20.2766990291262,"Rings=15",7,"Diameter=[0.429,0.494)","Height=[0.131,0.155)","Sex=F","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA
4562,0.000239406272444338,0.5,20.2766990291262,"Rings=15",7,"Height=[0.131,0.155)","Length=[0.602,0.67)","Sex=F","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA
4563,0.000239406272444338,0.5,20.2766990291262,"Rings=15",7,"Diameter=[0.365,0.429)","Length=[0.441,0.53)","Sex=I","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.0855,0.16)","WholeWeight=[0.359,0.683)",NA
4564,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",2,"Length=[0.441,0.53)","ShellWeight=[0.289,0.388)",NA,NA,NA,NA,NA,NA
4565,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",3,"Sex=F","ShellWeight=[0.534,1]","VisceraWeight=[0.413,0.76]",NA,NA,NA,NA,NA
4566,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",3,"Height=[0.174,0.2)","Length=[0.67,0.815]","ShellWeight=[0.534,1]",NA,NA,NA,NA,NA
4567,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",4,"Height=[0.174,0.2)","Length=[0.67,0.815]","VisceraWeight=[0.413,0.76]","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
4568,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",4,"Diameter=[0.494,0.65]","Height=[0.174,0.2)","VisceraWeight=[0.413,0.76]","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
4569,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",4,"Height=[0.174,0.2)","Length=[0.67,0.815]","Sex=F","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
4570,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",5,"Height=[0.174,0.2)","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)",NA,NA,NA
4571,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",5,"Height=[0.131,0.155)","Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)",NA,NA,NA
4572,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",5,"Diameter=[0.365,0.429)","Sex=F","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)",NA,NA,NA
4573,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",6,"Height=[0.131,0.155)","Length=[0.602,0.67)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4574,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",6,"Diameter=[0.429,0.494)","Height=[0.131,0.155)","Length=[0.602,0.67)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4575,0.000239406272444338,0.0434782608695652,20.1787439613527,"Rings=23",6,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Length=[0.53,0.602)","Sex=F","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA
4576,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",4,"Height=[0.2,1.13]","Sex=F","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.413,0.76]",NA,NA,NA,NA
4577,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",4,"Diameter=[0.365,0.429)","Height=[0.155,0.174)","Sex=M","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA
4578,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",5,"Height=[0.174,0.2)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA,NA
4579,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",5,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA,NA
4580,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",5,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA,NA
4581,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",5,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","Sex=F","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)",NA,NA,NA
4582,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",5,"Height=[0.131,0.155)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA,NA
4583,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",6,"Height=[0.131,0.155)","Length=[0.53,0.602)","Sex=M","ShellWeight=[0.289,0.388)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA
4584,0.000478812544888676,0.153846153846154,20.0817307692308,"Rings=19",7,"Diameter=[0.365,0.429)","Length=[0.441,0.53)","Sex=F","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA
4585,0.000957625089777352,0.125,20.0817307692308,"Rings=20",3,"ShellWeight=[0.388,0.534)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA,NA,NA,NA
4586,0.000957625089777352,0.125,20.0817307692308,"Rings=20",5,"Diameter=[0.429,0.494)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA,NA
4587,0.000718218817333014,0.125,20.0817307692308,"Rings=20",2,"ShellWeight=[0.388,0.534)","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA,NA,NA
4588,0.000718218817333014,0.125,20.0817307692308,"Rings=20",3,"Length=[0.53,0.602)","ShellWeight=[0.388,0.534)","WholeWeight=[1,1.34)",NA,NA,NA,NA,NA
4589,0.000718218817333014,0.125,20.0817307692308,"Rings=20",4,"Length=[0.67,0.815]","ShellWeight=[0.534,1]","ShuckedWeight=[0.574,0.808)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
4590,0.000478812544888676,0.125,20.0817307692308,"Rings=20",3,"ShellWeight=[0.534,1]","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.413,0.76]",NA,NA,NA,NA,NA
4591,0.000478812544888676,0.125,20.0817307692308,"Rings=20",4,"Height=[0.174,0.2)","Length=[0.67,0.815]","Sex=F","ShellWeight=[0.534,1]",NA,NA,NA,NA
4592,0.000478812544888676,0.125,20.0817307692308,"Rings=20",4,"Height=[0.2,1.13]","Length=[0.602,0.67)","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)",NA,NA,NA,NA
4593,0.000478812544888676,0.125,20.0817307692308,"Rings=20",4,"Height=[0.155,0.174)","Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)",NA,NA,NA,NA
4594,0.000478812544888676,0.125,20.0817307692308,"Rings=20",4,"Height=[0.174,0.2)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA,NA,NA
4595,0.000478812544888676,0.125,20.0817307692308,"Rings=20",4,"Height=[0.174,0.2)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA,NA,NA
4596,0.000478812544888676,0.125,20.0817307692308,"Rings=20",5,"Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA,NA
4597,0.000478812544888676,0.125,20.0817307692308,"Rings=20",6,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4598,0.000478812544888676,0.125,20.0817307692308,"Rings=20",6,"Height=[0.174,0.2)","Length=[0.53,0.602)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA
4599,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Height=[0.174,0.2)","ShellWeight=[0.534,1]","VisceraWeight=[0.413,0.76]",NA,NA,NA,NA,NA
4600,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Height=[0.2,1.13]","Sex=F","VisceraWeight=[0.16,0.234)",NA,NA,NA,NA,NA
4601,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"ShellWeight=[0.388,0.534)","VisceraWeight=[0.16,0.234)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA,NA
4602,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Length=[0.602,0.67)","VisceraWeight=[0.16,0.234)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA,NA
4603,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Height=[0.131,0.155)","ShellWeight=[0.388,0.534)","VisceraWeight=[0.16,0.234)",NA,NA,NA,NA,NA
4604,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Height=[0.174,0.2)","Sex=I","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA,NA
4605,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Diameter=[0.494,0.65]","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.234,0.315)",NA,NA,NA,NA,NA
4606,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Height=[0.131,0.155)","Length=[0.441,0.53)","ShellWeight=[0.289,0.388)",NA,NA,NA,NA,NA
4607,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Length=[0.441,0.53)","Sex=F","ShellWeight=[0.289,0.388)",NA,NA,NA,NA,NA
4608,0.000239406272444338,0.125,20.0817307692308,"Rings=20",3,"Diameter=[0.494,0.65]","Sex=M","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA,NA
4609,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Height=[0.174,0.2)","Length=[0.67,0.815]","ShellWeight=[0.534,1]","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
4610,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"ShellWeight=[0.534,1]","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.315,0.413)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
4611,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Height=[0.174,0.2)","Sex=F","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.413,0.76]",NA,NA,NA,NA
4612,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Height=[0.155,0.174)","Length=[0.53,0.602)","Sex=I","ShellWeight=[0.289,0.388)",NA,NA,NA,NA
4613,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Diameter=[0.365,0.429)","Height=[0.155,0.174)","Sex=F","VisceraWeight=[0.0855,0.16)",NA,NA,NA,NA
4614,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Height=[0.155,0.174)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.0855,0.16)","WholeWeight=[0.683,1)",NA,NA,NA,NA
4615,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Diameter=[0.365,0.429)","Height=[0.174,0.2)","ShuckedWeight=[0.28,0.419)","WholeWeight=[0.683,1)",NA,NA,NA,NA
4616,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.234,0.315)",NA,NA,NA,NA
4617,0.000239406272444338,0.125,20.0817307692308,"Rings=20",4,"Height=[0.131,0.155)","Length=[0.602,0.67)","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA,NA,NA
4618,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.174,0.2)","Sex=F","ShellWeight=[0.534,1]","VisceraWeight=[0.315,0.413)","WholeWeight=[1.34,1.78)",NA,NA,NA
4619,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.2,1.13]","Sex=M","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.413,0.76]","WholeWeight=[1.78,2.83]",NA,NA,NA
4620,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.2,1.13]","Length=[0.67,0.815]","Sex=M","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.413,0.76]",NA,NA,NA
4621,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.2,1.13]","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA,NA
4622,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.2,1.13]","Sex=M","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA,NA
4623,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.2,1.13]","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA,NA
4624,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.2,1.13]","Length=[0.602,0.67)","Sex=F","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA,NA,NA
4625,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.2,1.13]","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)",NA,NA,NA
4626,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)","WholeWeight=[1.34,1.78)",NA,NA,NA
4627,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Diameter=[0.494,0.65]","Height=[0.155,0.174)","Length=[0.602,0.67)","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA,NA,NA
4628,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Diameter=[0.494,0.65]","Height=[0.155,0.174)","Sex=M","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)",NA,NA,NA
4629,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Diameter=[0.494,0.65]","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.388,0.534)","VisceraWeight=[0.16,0.234)",NA,NA,NA
4630,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.155,0.174)","Sex=F","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)","WholeWeight=[0.683,1)",NA,NA,NA
4631,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Length=[0.602,0.67)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA,NA
4632,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.0963,0.131)","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA
4633,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.0963,0.131)","Sex=M","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA
4634,0.000239406272444338,0.125,20.0817307692308,"Rings=20",5,"Height=[0.0963,0.131)","Sex=M","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)",NA,NA,NA
4635,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Diameter=[0.494,0.65]","Height=[0.2,1.13]","Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)",NA,NA
4636,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Diameter=[0.494,0.65]","Height=[0.155,0.174)","Length=[0.602,0.67)","Sex=M","VisceraWeight=[0.315,0.413)","WholeWeight=[1.34,1.78)",NA,NA
4637,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Height=[0.174,0.2)","Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA
4638,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Height=[0.155,0.174)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA
4639,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Diameter=[0.494,0.65]","Height=[0.174,0.2)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4640,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Height=[0.174,0.2)","Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA
4641,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Diameter=[0.494,0.65]","Height=[0.174,0.2)","Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)",NA,NA
4642,0.000239406272444338,0.125,20.0817307692308,"Rings=20",6,"Diameter=[0.365,0.429)","Length=[0.441,0.53)","Sex=I","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.0855,0.16)",NA,NA
4643,0.000239406272444338,0.125,20.0817307692308,"Rings=20",7,"Diameter=[0.429,0.494)","Height=[0.155,0.174)","Length=[0.53,0.602)","Sex=M","ShellWeight=[0.289,0.388)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA
4644,0.000239406272444338,0.00961538461538462,20.0817307692308,"Rings=27",2,"Diameter=[0.494,0.65]","ShellWeight=[0.534,1]",NA,NA,NA,NA,NA,NA
4645,0.000239406272444338,0.00961538461538462,20.0817307692308,"Rings=24",3,"Sex=F","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.234,0.315)",NA,NA,NA,NA,NA
4646,0.000718218817333014,0.2,19.8904761904762,"Rings=18",4,"Diameter=[0.494,0.65]","ShellWeight=[0.534,1]","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
4647,0.000718218817333014,0.2,19.8904761904762,"Rings=18",5,"Diameter=[0.494,0.65]","Height=[0.2,1.13]","Length=[0.602,0.67)","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA,NA,NA
4648,0.000478812544888676,0.2,19.8904761904762,"Rings=18",3,"Height=[0.2,1.13]","ShellWeight=[0.534,1]","ShuckedWeight=[0.419,0.574)",NA,NA,NA,NA,NA
4649,0.000478812544888676,0.2,19.8904761904762,"Rings=18",3,"Length=[0.602,0.67)","ShellWeight=[0.534,1]","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA,NA
4650,0.000478812544888676,0.2,19.8904761904762,"Rings=18",3,"Sex=M","ShellWeight=[0.534,1]","VisceraWeight=[0.234,0.315)",NA,NA,NA,NA,NA
4651,0.000478812544888676,0.2,19.8904761904762,"Rings=18",4,"Length=[0.602,0.67)","Sex=M","ShellWeight=[0.534,1]","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
4652,0.000478812544888676,0.2,19.8904761904762,"Rings=18",4,"Height=[0.155,0.174)","Length=[0.602,0.67)","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
4653,0.000478812544888676,0.2,19.8904761904762,"Rings=18",4,"Diameter=[0.429,0.494)","Length=[0.602,0.67)","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
4654,0.000478812544888676,0.2,19.8904761904762,"Rings=18",5,"Diameter=[0.494,0.65]","Height=[0.2,1.13]","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.534,1]",NA,NA,NA
4655,0.000478812544888676,0.2,19.8904761904762,"Rings=18",5,"Length=[0.602,0.67)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)","WholeWeight=[1.34,1.78)",NA,NA,NA
4656,0.000478812544888676,0.2,19.8904761904762,"Rings=18",5,"Diameter=[0.494,0.65]","Length=[0.602,0.67)","Sex=M","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)",NA,NA,NA
4657,0.000478812544888676,0.2,19.8904761904762,"Rings=18",5,"Diameter=[0.429,0.494)","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.289,0.388)","WholeWeight=[1.34,1.78)",NA,NA,NA
4658,0.000478812544888676,0.2,19.8904761904762,"Rings=18",5,"Diameter=[0.365,0.429)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA,NA
4659,0.000478812544888676,0.2,19.8904761904762,"Rings=18",5,"Diameter=[0.365,0.429)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA
4660,0.000478812544888676,0.2,19.8904761904762,"Rings=18",5,"Diameter=[0.365,0.429)","Sex=M","ShellWeight=[0.289,0.388)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA
4661,0.000239406272444338,0.2,19.8904761904762,"Rings=18",2,"VisceraWeight=[0.234,0.315)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA,NA,NA
4662,0.000239406272444338,0.2,19.8904761904762,"Rings=18",2,"Sex=I","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA,NA,NA
4663,0.000239406272444338,0.2,19.8904761904762,"Rings=18",2,"Sex=I","WholeWeight=[1.34,1.78)",NA,NA,NA,NA,NA,NA
4664,0.000239406272444338,0.2,19.8904761904762,"Rings=18",3,"Length=[0.602,0.67)","ShellWeight=[0.388,0.534)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA,NA
4665,0.000239406272444338,0.2,19.8904761904762,"Rings=18",3,"Height=[0.155,0.174)","ShellWeight=[0.289,0.388)","VisceraWeight=[0.0855,0.16)",NA,NA,NA,NA,NA
4666,0.000239406272444338,0.2,19.8904761904762,"Rings=18",3,"Diameter=[0.365,0.429)","Height=[0.174,0.2)","Sex=I",NA,NA,NA,NA,NA
